Scenario	Row	Bay	RouteNumber	ContainerType	ContainerSize	ContainerContentType
80d3a275-d3e3-421f-8509-89ae3c398785	3	1	1	Dry	TwentyFoot	Poison
80d3a275-d3e3-421f-8509-89ae3c398785	3	2	3	Dry	FortyFoot	Radioactive
80d3a275-d3e3-421f-8509-89ae3c398785	3	3	3	Dry	FortyFoot	Radioactive
70e29815-d319-4196-9421-8a43d8d1779a	2	1	3	Dry	FortyFoot	Flammable
70e29815-d319-4196-9421-8a43d8d1779a	3	1	3	Dry	TwentyFoot	Radioactive
70e29815-d319-4196-9421-8a43d8d1779a	2	2	3	Dry	FortyFoot	Flammable
70e29815-d319-4196-9421-8a43d8d1779a	3	2	2	Tank	TwentyFoot	General
3f73ffe0-d0c0-473b-9499-8a5c8d823155	2	1	2	Refridgerated	FortyFoot	Radioactive
3f73ffe0-d0c0-473b-9499-8a5c8d823155	3	1	3	Dry	TwentyFoot	Corrosive
3f73ffe0-d0c0-473b-9499-8a5c8d823155	2	2	2	Refridgerated	FortyFoot	Radioactive
3f73ffe0-d0c0-473b-9499-8a5c8d823155	3	2	3	Refridgerated	TwentyFoot	Radioactive
3dea3969-5b9d-4c44-9307-8a8e1888cf00	2	1	2	Dry	FortyFoot	Radioactive
3dea3969-5b9d-4c44-9307-8a8e1888cf00	3	1	2	Refridgerated	TwentyFoot	Empty
3dea3969-5b9d-4c44-9307-8a8e1888cf00	2	2	2	Dry	FortyFoot	Radioactive
3dea3969-5b9d-4c44-9307-8a8e1888cf00	3	2	3	Tank	TwentyFoot	General
b937e25e-919a-46fd-a2d8-8b1d588091bc	2	1	2	Dry	TwentyFoot	Poison
b937e25e-919a-46fd-a2d8-8b1d588091bc	3	1	2	Refridgerated	TwentyFoot	Radioactive
b937e25e-919a-46fd-a2d8-8b1d588091bc	3	2	3	Refridgerated	FortyFoot	Empty
b937e25e-919a-46fd-a2d8-8b1d588091bc	3	3	3	Refridgerated	FortyFoot	Empty
af1b8569-0486-41fa-bfba-8bbc05a24827	2	1	2	Tank	FortyFoot	General
af1b8569-0486-41fa-bfba-8bbc05a24827	3	1	2	Dry	TwentyFoot	Poison
af1b8569-0486-41fa-bfba-8bbc05a24827	2	2	2	Tank	FortyFoot	General
af1b8569-0486-41fa-bfba-8bbc05a24827	3	2	2	Refridgerated	TwentyFoot	Radioactive
52ab5ace-1a6d-4c2d-acc6-8bc3fc9367fe	1	1	1	Tank	FortyFoot	Flammable
52ab5ace-1a6d-4c2d-acc6-8bc3fc9367fe	2	1	2	Tank	FortyFoot	General
52ab5ace-1a6d-4c2d-acc6-8bc3fc9367fe	3	1	3	Dry	FortyFoot	Corrosive
52ab5ace-1a6d-4c2d-acc6-8bc3fc9367fe	1	2	1	Tank	FortyFoot	Flammable
52ab5ace-1a6d-4c2d-acc6-8bc3fc9367fe	2	2	2	Tank	FortyFoot	General
52ab5ace-1a6d-4c2d-acc6-8bc3fc9367fe	3	2	3	Dry	FortyFoot	Corrosive
c0a62f51-0c28-48a4-8d32-8bd64b8b2bb5	1	1	2	Refridgerated	FortyFoot	General
c0a62f51-0c28-48a4-8d32-8bd64b8b2bb5	2	1	3	Refridgerated	FortyFoot	Poison
c0a62f51-0c28-48a4-8d32-8bd64b8b2bb5	3	1	3	Tank	FortyFoot	Flammable
c0a62f51-0c28-48a4-8d32-8bd64b8b2bb5	1	2	2	Refridgerated	FortyFoot	General
c0a62f51-0c28-48a4-8d32-8bd64b8b2bb5	2	2	3	Refridgerated	FortyFoot	Poison
c0a62f51-0c28-48a4-8d32-8bd64b8b2bb5	3	2	3	Tank	FortyFoot	Flammable
73d0acd1-8621-4aa3-844c-8ca838537f94	1	1	2	Refridgerated	FortyFoot	General
73d0acd1-8621-4aa3-844c-8ca838537f94	2	1	3	Refridgerated	FortyFoot	Poison
73d0acd1-8621-4aa3-844c-8ca838537f94	3	1	3	Tank	FortyFoot	Flammable
73d0acd1-8621-4aa3-844c-8ca838537f94	1	2	2	Refridgerated	FortyFoot	General
73d0acd1-8621-4aa3-844c-8ca838537f94	2	2	3	Refridgerated	FortyFoot	Poison
73d0acd1-8621-4aa3-844c-8ca838537f94	3	2	3	Tank	FortyFoot	Flammable
ba0152a0-f4d0-4187-a359-8cd355eccd4c	2	1	3	Dry	FortyFoot	Flammable
ba0152a0-f4d0-4187-a359-8cd355eccd4c	3	1	3	Dry	TwentyFoot	Radioactive
ba0152a0-f4d0-4187-a359-8cd355eccd4c	2	2	3	Dry	FortyFoot	Flammable
ba0152a0-f4d0-4187-a359-8cd355eccd4c	3	2	2	Tank	TwentyFoot	General
07f1c97e-b05a-4c08-908a-8cd4bed057c6	2	1	2	Dry	FortyFoot	Radioactive
07f1c97e-b05a-4c08-908a-8cd4bed057c6	3	1	2	Dry	TwentyFoot	Radioactive
07f1c97e-b05a-4c08-908a-8cd4bed057c6	2	2	2	Dry	FortyFoot	Radioactive
07f1c97e-b05a-4c08-908a-8cd4bed057c6	3	2	3	Dry	TwentyFoot	Radioactive
1c35f590-5df0-457a-b734-8cf4e33c2956	2	1	3	Tank	FortyFoot	Flammable
1c35f590-5df0-457a-b734-8cf4e33c2956	3	1	2	Tank	TwentyFoot	Flammable
1c35f590-5df0-457a-b734-8cf4e33c2956	2	2	3	Tank	FortyFoot	Flammable
1c35f590-5df0-457a-b734-8cf4e33c2956	3	2	3	Refridgerated	TwentyFoot	Corrosive
a4c217fe-6d74-4fd3-9200-8d20a6d3ee4d	2	1	2	Refridgerated	FortyFoot	Corrosive
a4c217fe-6d74-4fd3-9200-8d20a6d3ee4d	3	1	2	Tank	FortyFoot	Flammable
a4c217fe-6d74-4fd3-9200-8d20a6d3ee4d	2	2	2	Refridgerated	FortyFoot	Corrosive
a4c217fe-6d74-4fd3-9200-8d20a6d3ee4d	3	2	2	Tank	FortyFoot	Flammable
a4c217fe-6d74-4fd3-9200-8d20a6d3ee4d	3	3	2	Refridgerated	TwentyFoot	Radioactive
92d4a987-c622-4e7b-8c22-8d45df448e28	2	1	2	Tank	FortyFoot	General
92d4a987-c622-4e7b-8c22-8d45df448e28	3	1	3	Dry	TwentyFoot	General
92d4a987-c622-4e7b-8c22-8d45df448e28	2	2	2	Tank	FortyFoot	General
92d4a987-c622-4e7b-8c22-8d45df448e28	3	2	2	Dry	TwentyFoot	Flammable
1ef9ce8e-90de-4cf9-9cbe-8e2e05f3cc0a	2	1	2	Refridgerated	FortyFoot	Corrosive
1ef9ce8e-90de-4cf9-9cbe-8e2e05f3cc0a	3	1	2	Tank	FortyFoot	Flammable
1ef9ce8e-90de-4cf9-9cbe-8e2e05f3cc0a	2	2	2	Refridgerated	FortyFoot	Corrosive
1ef9ce8e-90de-4cf9-9cbe-8e2e05f3cc0a	3	2	2	Tank	FortyFoot	Flammable
1ef9ce8e-90de-4cf9-9cbe-8e2e05f3cc0a	3	3	2	Refridgerated	TwentyFoot	Radioactive
53fd61d3-25e3-458a-8333-8e96de0b8e51	2	1	2	Refridgerated	TwentyFoot	Corrosive
53fd61d3-25e3-458a-8333-8e96de0b8e51	3	1	3	Tank	FortyFoot	Flammable
53fd61d3-25e3-458a-8333-8e96de0b8e51	2	2	2	Tank	TwentyFoot	General
53fd61d3-25e3-458a-8333-8e96de0b8e51	3	2	3	Tank	FortyFoot	Flammable
bcbd7a85-d769-4d0f-bd1c-8ed47581d3aa	2	1	2	Tank	FortyFoot	General
bcbd7a85-d769-4d0f-bd1c-8ed47581d3aa	3	1	2	Dry	TwentyFoot	Poison
bcbd7a85-d769-4d0f-bd1c-8ed47581d3aa	2	2	2	Tank	FortyFoot	General
bcbd7a85-d769-4d0f-bd1c-8ed47581d3aa	3	2	2	Refridgerated	TwentyFoot	Radioactive
c8064918-698f-4b4f-baa4-8eda2a41de5c	3	1	3	Tank	FortyFoot	Flammable
c8064918-698f-4b4f-baa4-8eda2a41de5c	3	2	3	Tank	FortyFoot	Flammable
c8064918-698f-4b4f-baa4-8eda2a41de5c	2	3	2	Refridgerated	TwentyFoot	Corrosive
c8064918-698f-4b4f-baa4-8eda2a41de5c	3	3	2	Tank	TwentyFoot	Flammable
7bc162c2-994c-40fc-890d-8ee5139e45af	2	1	3	Refridgerated	FortyFoot	General
7bc162c2-994c-40fc-890d-8ee5139e45af	3	1	2	Tank	TwentyFoot	Flammable
7bc162c2-994c-40fc-890d-8ee5139e45af	2	2	3	Refridgerated	FortyFoot	General
7bc162c2-994c-40fc-890d-8ee5139e45af	3	2	2	Tank	TwentyFoot	General
79058e2d-5a69-4907-aef8-8f2258c0b76d	2	1	2	Dry	TwentyFoot	Poison
79058e2d-5a69-4907-aef8-8f2258c0b76d	3	1	3	Dry	FortyFoot	Corrosive
79058e2d-5a69-4907-aef8-8f2258c0b76d	2	2	2	Dry	TwentyFoot	General
79058e2d-5a69-4907-aef8-8f2258c0b76d	3	2	3	Dry	FortyFoot	Corrosive
eeba4f2a-2d5f-4f64-82f6-900593629332	2	1	2	Tank	FortyFoot	Flammable
eeba4f2a-2d5f-4f64-82f6-900593629332	3	1	2	Tank	TwentyFoot	Flammable
eeba4f2a-2d5f-4f64-82f6-900593629332	2	2	2	Tank	FortyFoot	Flammable
eeba4f2a-2d5f-4f64-82f6-900593629332	3	2	2	Tank	TwentyFoot	Flammable
8fcb76d4-7174-49a0-9321-906f745711c1	2	1	1	Dry	FortyFoot	Flammable
8fcb76d4-7174-49a0-9321-906f745711c1	3	1	2	Dry	TwentyFoot	Radioactive
8fcb76d4-7174-49a0-9321-906f745711c1	2	2	1	Dry	FortyFoot	Flammable
8fcb76d4-7174-49a0-9321-906f745711c1	3	2	1	Tank	TwentyFoot	General
5ec6be31-f119-4149-ad2f-9099c112a961	2	1	2	Dry	TwentyFoot	Poison
5ec6be31-f119-4149-ad2f-9099c112a961	3	1	2	Refridgerated	TwentyFoot	Radioactive
5ec6be31-f119-4149-ad2f-9099c112a961	3	2	3	Refridgerated	FortyFoot	Empty
5ec6be31-f119-4149-ad2f-9099c112a961	3	3	3	Refridgerated	FortyFoot	Empty
79a75356-1ffc-4df0-8c91-91a1c05f6df4	2	1	2	Refridgerated	FortyFoot	Poison
79a75356-1ffc-4df0-8c91-91a1c05f6df4	3	1	2	Tank	FortyFoot	Flammable
79a75356-1ffc-4df0-8c91-91a1c05f6df4	2	2	2	Refridgerated	FortyFoot	Poison
79a75356-1ffc-4df0-8c91-91a1c05f6df4	3	2	2	Tank	FortyFoot	Flammable
79a75356-1ffc-4df0-8c91-91a1c05f6df4	3	3	3	Refridgerated	TwentyFoot	Corrosive
a81e67ba-8ffd-42b6-9c57-931d7078e103	3	1	2	Dry	FortyFoot	Corrosive
a81e67ba-8ffd-42b6-9c57-931d7078e103	3	2	2	Dry	FortyFoot	Corrosive
a81e67ba-8ffd-42b6-9c57-931d7078e103	2	3	2	Dry	TwentyFoot	Radioactive
a81e67ba-8ffd-42b6-9c57-931d7078e103	3	3	3	Refridgerated	TwentyFoot	General
c25c2ea6-98d4-443e-925d-940c82f3d94e	2	1	2	Tank	FortyFoot	Flammable
c25c2ea6-98d4-443e-925d-940c82f3d94e	3	1	2	Tank	TwentyFoot	Flammable
c25c2ea6-98d4-443e-925d-940c82f3d94e	2	2	2	Tank	FortyFoot	Flammable
c25c2ea6-98d4-443e-925d-940c82f3d94e	3	2	2	Refridgerated	TwentyFoot	Corrosive
0e4019c2-5b8c-494f-805a-946a51f99024	3	1	3	Tank	FortyFoot	Flammable
0e4019c2-5b8c-494f-805a-946a51f99024	3	2	3	Tank	FortyFoot	Flammable
0e4019c2-5b8c-494f-805a-946a51f99024	2	3	2	Refridgerated	TwentyFoot	Corrosive
0e4019c2-5b8c-494f-805a-946a51f99024	3	3	2	Tank	TwentyFoot	Flammable
d6143f1e-bb0b-4051-86fb-94baa2dfcaf3	2	1	2	Tank	FortyFoot	General
d6143f1e-bb0b-4051-86fb-94baa2dfcaf3	3	1	3	Dry	TwentyFoot	General
d6143f1e-bb0b-4051-86fb-94baa2dfcaf3	2	2	2	Tank	FortyFoot	General
d6143f1e-bb0b-4051-86fb-94baa2dfcaf3	3	2	2	Dry	TwentyFoot	Flammable
0db8500a-f3d6-49a3-8e72-94df7d38e896	2	1	2	Tank	FortyFoot	Flammable
0db8500a-f3d6-49a3-8e72-94df7d38e896	3	1	2	Tank	TwentyFoot	Flammable
0db8500a-f3d6-49a3-8e72-94df7d38e896	2	2	2	Tank	FortyFoot	Flammable
0db8500a-f3d6-49a3-8e72-94df7d38e896	3	2	2	Tank	TwentyFoot	Flammable
c42dae14-dbbe-4859-b0ea-9557adbe20d8	2	1	2	Tank	FortyFoot	Flammable
c42dae14-dbbe-4859-b0ea-9557adbe20d8	3	1	2	Tank	TwentyFoot	Flammable
c42dae14-dbbe-4859-b0ea-9557adbe20d8	2	2	2	Tank	FortyFoot	Flammable
c42dae14-dbbe-4859-b0ea-9557adbe20d8	3	2	2	Tank	TwentyFoot	Flammable
cdb3932c-37b7-4580-a24a-9558a27f3595	2	1	2	Refridgerated	FortyFoot	Poison
cdb3932c-37b7-4580-a24a-9558a27f3595	3	1	2	Tank	FortyFoot	Flammable
cdb3932c-37b7-4580-a24a-9558a27f3595	2	2	2	Refridgerated	FortyFoot	Poison
cdb3932c-37b7-4580-a24a-9558a27f3595	3	2	2	Tank	FortyFoot	Flammable
cdb3932c-37b7-4580-a24a-9558a27f3595	3	3	3	Refridgerated	TwentyFoot	Corrosive
7292e00d-dba8-4425-9184-95921960e464	2	1	2	Dry	FortyFoot	Flammable
7292e00d-dba8-4425-9184-95921960e464	3	1	3	Dry	TwentyFoot	Radioactive
7292e00d-dba8-4425-9184-95921960e464	2	2	2	Dry	FortyFoot	Flammable
7292e00d-dba8-4425-9184-95921960e464	3	2	3	Dry	TwentyFoot	Corrosive
77568b01-ad14-4cc6-b2b5-95a8325266c0	3	1	2	Dry	FortyFoot	Corrosive
77568b01-ad14-4cc6-b2b5-95a8325266c0	3	2	2	Dry	FortyFoot	Corrosive
77568b01-ad14-4cc6-b2b5-95a8325266c0	2	3	2	Refridgerated	TwentyFoot	General
77568b01-ad14-4cc6-b2b5-95a8325266c0	3	3	3	Dry	TwentyFoot	Radioactive
4242de80-57b7-4a74-87c3-95fadd78913b	2	1	3	Dry	FortyFoot	Flammable
4242de80-57b7-4a74-87c3-95fadd78913b	3	1	3	Dry	TwentyFoot	Radioactive
4242de80-57b7-4a74-87c3-95fadd78913b	2	2	3	Dry	FortyFoot	Flammable
4242de80-57b7-4a74-87c3-95fadd78913b	3	2	2	Tank	TwentyFoot	General
f71871b7-922a-4fca-a359-9617e3ceda86	2	1	2	Refridgerated	FortyFoot	Corrosive
f71871b7-922a-4fca-a359-9617e3ceda86	3	1	3	Refridgerated	FortyFoot	General
f71871b7-922a-4fca-a359-9617e3ceda86	2	2	2	Refridgerated	FortyFoot	Corrosive
f71871b7-922a-4fca-a359-9617e3ceda86	3	2	3	Refridgerated	FortyFoot	General
f71871b7-922a-4fca-a359-9617e3ceda86	3	3	2	Dry	TwentyFoot	Radioactive
13445610-8169-468e-b67c-9637eea71639	2	1	3	Tank	FortyFoot	Empty
13445610-8169-468e-b67c-9637eea71639	3	1	2	Tank	TwentyFoot	Flammable
13445610-8169-468e-b67c-9637eea71639	2	2	3	Tank	FortyFoot	Empty
13445610-8169-468e-b67c-9637eea71639	3	2	3	Tank	TwentyFoot	General
ffbea4f5-f573-4b3c-a82d-967b1094d7e2	3	1	2	Refridgerated	FortyFoot	Empty
ffbea4f5-f573-4b3c-a82d-967b1094d7e2	3	2	2	Refridgerated	FortyFoot	Empty
ffbea4f5-f573-4b3c-a82d-967b1094d7e2	2	3	2	Dry	TwentyFoot	Corrosive
ffbea4f5-f573-4b3c-a82d-967b1094d7e2	3	3	3	Dry	TwentyFoot	General
98f9c412-1935-4eb3-b70c-97753d6bc502	2	1	2	Tank	FortyFoot	Flammable
98f9c412-1935-4eb3-b70c-97753d6bc502	3	1	2	Tank	TwentyFoot	Flammable
98f9c412-1935-4eb3-b70c-97753d6bc502	2	2	2	Tank	FortyFoot	Flammable
98f9c412-1935-4eb3-b70c-97753d6bc502	3	2	2	Tank	TwentyFoot	Flammable
13d11dd0-c0ec-4e60-87da-979b93f0f880	2	1	2	Tank	FortyFoot	Flammable
13d11dd0-c0ec-4e60-87da-979b93f0f880	3	1	2	Tank	TwentyFoot	Flammable
13d11dd0-c0ec-4e60-87da-979b93f0f880	2	2	2	Tank	FortyFoot	Flammable
13d11dd0-c0ec-4e60-87da-979b93f0f880	3	2	2	Refridgerated	TwentyFoot	Corrosive
9c2d51c8-ec4c-4da3-8919-97f1edf1d17e	2	1	2	Dry	FortyFoot	Corrosive
9c2d51c8-ec4c-4da3-8919-97f1edf1d17e	3	1	3	Dry	TwentyFoot	Radioactive
9c2d51c8-ec4c-4da3-8919-97f1edf1d17e	2	2	2	Dry	FortyFoot	Corrosive
9c2d51c8-ec4c-4da3-8919-97f1edf1d17e	3	2	3	Tank	TwentyFoot	Flammable
06401138-53b6-4782-88c7-9809cd2fe80b	2	1	2	Refridgerated	FortyFoot	Corrosive
06401138-53b6-4782-88c7-9809cd2fe80b	3	1	2	Tank	FortyFoot	Flammable
06401138-53b6-4782-88c7-9809cd2fe80b	2	2	2	Refridgerated	FortyFoot	Corrosive
06401138-53b6-4782-88c7-9809cd2fe80b	3	2	2	Tank	FortyFoot	Flammable
06401138-53b6-4782-88c7-9809cd2fe80b	3	3	2	Refridgerated	TwentyFoot	Radioactive
cb225789-1c51-4614-9602-9810612ea0de	3	1	3	Dry	FortyFoot	Corrosive
cb225789-1c51-4614-9602-9810612ea0de	3	2	3	Dry	FortyFoot	Corrosive
cb225789-1c51-4614-9602-9810612ea0de	2	3	2	Refridgerated	TwentyFoot	General
cb225789-1c51-4614-9602-9810612ea0de	3	3	3	Dry	TwentyFoot	Radioactive
ddff61e9-e2d9-44f2-b642-990216e99492	2	1	3	Dry	FortyFoot	General
ddff61e9-e2d9-44f2-b642-990216e99492	3	1	3	Dry	FortyFoot	Flammable
ddff61e9-e2d9-44f2-b642-990216e99492	2	2	3	Dry	FortyFoot	General
ddff61e9-e2d9-44f2-b642-990216e99492	3	2	3	Dry	FortyFoot	Flammable
ddff61e9-e2d9-44f2-b642-990216e99492	3	3	2	Dry	TwentyFoot	Empty
5a5194db-6446-4ff3-9397-990a3f788a72	2	1	1	Dry	FortyFoot	Flammable
5a5194db-6446-4ff3-9397-990a3f788a72	3	1	2	Dry	TwentyFoot	Radioactive
5a5194db-6446-4ff3-9397-990a3f788a72	2	2	1	Dry	FortyFoot	Flammable
5a5194db-6446-4ff3-9397-990a3f788a72	3	2	1	Tank	TwentyFoot	General
29995204-4613-4ce9-b45b-993ddcc7dd33	1	1	2	Refridgerated	FortyFoot	Empty
29995204-4613-4ce9-b45b-993ddcc7dd33	2	1	2	Dry	FortyFoot	Flammable
29995204-4613-4ce9-b45b-993ddcc7dd33	3	1	2	Dry	FortyFoot	Radioactive
29995204-4613-4ce9-b45b-993ddcc7dd33	1	2	2	Refridgerated	FortyFoot	Empty
29995204-4613-4ce9-b45b-993ddcc7dd33	2	2	2	Dry	FortyFoot	Flammable
29995204-4613-4ce9-b45b-993ddcc7dd33	3	2	2	Dry	FortyFoot	Radioactive
30007519-4fdf-49cb-9b83-99a666f8048f	2	1	2	Refridgerated	FortyFoot	Empty
30007519-4fdf-49cb-9b83-99a666f8048f	3	1	2	Dry	FortyFoot	Corrosive
30007519-4fdf-49cb-9b83-99a666f8048f	2	2	2	Refridgerated	FortyFoot	Empty
30007519-4fdf-49cb-9b83-99a666f8048f	3	2	2	Dry	FortyFoot	Corrosive
30007519-4fdf-49cb-9b83-99a666f8048f	3	3	3	Dry	TwentyFoot	Corrosive
6f79c747-1bb5-46ea-a0b3-99b085bec182	2	1	2	Refridgerated	FortyFoot	Radioactive
6f79c747-1bb5-46ea-a0b3-99b085bec182	3	1	3	Dry	TwentyFoot	Corrosive
6f79c747-1bb5-46ea-a0b3-99b085bec182	2	2	2	Refridgerated	FortyFoot	Radioactive
6f79c747-1bb5-46ea-a0b3-99b085bec182	3	2	3	Refridgerated	TwentyFoot	Radioactive
082ff681-d5a2-4e53-9160-99faa9fd4add	2	1	3	Dry	FortyFoot	Flammable
082ff681-d5a2-4e53-9160-99faa9fd4add	3	1	3	Dry	TwentyFoot	Radioactive
082ff681-d5a2-4e53-9160-99faa9fd4add	2	2	3	Dry	FortyFoot	Flammable
082ff681-d5a2-4e53-9160-99faa9fd4add	3	2	2	Tank	TwentyFoot	General
57858d33-67da-4b31-89c0-9a75e6f6ee91	2	1	2	Tank	FortyFoot	Flammable
57858d33-67da-4b31-89c0-9a75e6f6ee91	3	1	2	Tank	TwentyFoot	Flammable
57858d33-67da-4b31-89c0-9a75e6f6ee91	2	2	2	Tank	FortyFoot	Flammable
57858d33-67da-4b31-89c0-9a75e6f6ee91	3	2	2	Tank	TwentyFoot	Flammable
74a63fe8-e394-460a-948f-9ad1c979ee1f	1	1	2	Refridgerated	FortyFoot	Empty
74a63fe8-e394-460a-948f-9ad1c979ee1f	2	1	2	Dry	FortyFoot	Flammable
74a63fe8-e394-460a-948f-9ad1c979ee1f	3	1	2	Dry	FortyFoot	Radioactive
74a63fe8-e394-460a-948f-9ad1c979ee1f	1	2	2	Refridgerated	FortyFoot	Empty
74a63fe8-e394-460a-948f-9ad1c979ee1f	2	2	2	Dry	FortyFoot	Flammable
74a63fe8-e394-460a-948f-9ad1c979ee1f	3	2	2	Dry	FortyFoot	Radioactive
0fb4c9ee-9844-4aae-82e7-9b942b8827b9	2	1	1	Dry	FortyFoot	Corrosive
0fb4c9ee-9844-4aae-82e7-9b942b8827b9	3	1	2	Dry	TwentyFoot	Poison
0fb4c9ee-9844-4aae-82e7-9b942b8827b9	2	2	1	Dry	FortyFoot	Corrosive
0fb4c9ee-9844-4aae-82e7-9b942b8827b9	3	2	2	Dry	TwentyFoot	General
f548091e-a6e9-44a7-be14-9c5a147e3d06	2	1	2	Tank	TwentyFoot	General
f548091e-a6e9-44a7-be14-9c5a147e3d06	3	1	2	Dry	TwentyFoot	Radioactive
f548091e-a6e9-44a7-be14-9c5a147e3d06	3	2	3	Dry	FortyFoot	Flammable
f548091e-a6e9-44a7-be14-9c5a147e3d06	3	3	3	Dry	FortyFoot	Flammable
73560b9a-c5ac-492a-9665-9ce71ce75ca4	2	1	2	Tank	FortyFoot	Flammable
73560b9a-c5ac-492a-9665-9ce71ce75ca4	3	1	2	Tank	TwentyFoot	Flammable
73560b9a-c5ac-492a-9665-9ce71ce75ca4	2	2	2	Tank	FortyFoot	Flammable
73560b9a-c5ac-492a-9665-9ce71ce75ca4	3	2	2	Tank	TwentyFoot	Flammable
8c379ebf-4cf5-470c-ba63-9d564e762f9e	3	1	2	Dry	FortyFoot	Corrosive
8c379ebf-4cf5-470c-ba63-9d564e762f9e	3	2	2	Dry	FortyFoot	Corrosive
8c379ebf-4cf5-470c-ba63-9d564e762f9e	2	3	2	Refridgerated	TwentyFoot	General
8c379ebf-4cf5-470c-ba63-9d564e762f9e	3	3	3	Dry	TwentyFoot	Radioactive
4e8ee341-2840-4f33-9440-9d8a3331a2ba	2	1	1	Dry	FortyFoot	Radioactive
4e8ee341-2840-4f33-9440-9d8a3331a2ba	3	1	2	Dry	TwentyFoot	Poison
4e8ee341-2840-4f33-9440-9d8a3331a2ba	2	2	1	Dry	FortyFoot	Radioactive
4e8ee341-2840-4f33-9440-9d8a3331a2ba	3	2	3	Refridgerated	TwentyFoot	Empty
c3366745-57b1-47f8-af60-9de01a8f57d0	2	1	3	Dry	FortyFoot	Empty
c3366745-57b1-47f8-af60-9de01a8f57d0	3	1	3	Tank	FortyFoot	Empty
c3366745-57b1-47f8-af60-9de01a8f57d0	2	2	3	Dry	FortyFoot	Empty
c3366745-57b1-47f8-af60-9de01a8f57d0	3	2	3	Tank	FortyFoot	Empty
c3366745-57b1-47f8-af60-9de01a8f57d0	3	3	2	Dry	TwentyFoot	General
10ed4b23-34ea-456e-8bd8-9e8887976ed6	2	1	2	Refridgerated	FortyFoot	Corrosive
10ed4b23-34ea-456e-8bd8-9e8887976ed6	3	1	3	Refridgerated	FortyFoot	General
10ed4b23-34ea-456e-8bd8-9e8887976ed6	2	2	2	Refridgerated	FortyFoot	Corrosive
10ed4b23-34ea-456e-8bd8-9e8887976ed6	3	2	3	Refridgerated	FortyFoot	General
10ed4b23-34ea-456e-8bd8-9e8887976ed6	3	3	2	Dry	TwentyFoot	Radioactive
54db62ad-486c-4414-bd65-9f29c43f54cf	1	1	2	Refridgerated	FortyFoot	Empty
54db62ad-486c-4414-bd65-9f29c43f54cf	2	1	2	Dry	FortyFoot	Flammable
54db62ad-486c-4414-bd65-9f29c43f54cf	3	1	2	Dry	FortyFoot	Radioactive
54db62ad-486c-4414-bd65-9f29c43f54cf	1	2	2	Refridgerated	FortyFoot	Empty
54db62ad-486c-4414-bd65-9f29c43f54cf	2	2	2	Dry	FortyFoot	Flammable
54db62ad-486c-4414-bd65-9f29c43f54cf	3	2	2	Dry	FortyFoot	Radioactive
f5352d92-c4db-4f1c-8552-9f3a68aa2689	2	1	3	Tank	FortyFoot	Flammable
f5352d92-c4db-4f1c-8552-9f3a68aa2689	3	1	2	Tank	TwentyFoot	Flammable
f5352d92-c4db-4f1c-8552-9f3a68aa2689	2	2	3	Tank	FortyFoot	Flammable
f5352d92-c4db-4f1c-8552-9f3a68aa2689	3	2	3	Refridgerated	TwentyFoot	Corrosive
81059b63-9ddd-44fc-9418-9f3e5d478e4b	3	1	3	Tank	TwentyFoot	Empty
81059b63-9ddd-44fc-9418-9f3e5d478e4b	3	2	2	Dry	TwentyFoot	Flammable
81059b63-9ddd-44fc-9418-9f3e5d478e4b	3	3	2	Dry	TwentyFoot	Corrosive
4e760346-4c0d-400d-8788-9f9045d18a2e	2	1	3	Dry	FortyFoot	General
4e760346-4c0d-400d-8788-9f9045d18a2e	3	1	3	Dry	FortyFoot	Flammable
4e760346-4c0d-400d-8788-9f9045d18a2e	2	2	3	Dry	FortyFoot	General
4e760346-4c0d-400d-8788-9f9045d18a2e	3	2	3	Dry	FortyFoot	Flammable
4e760346-4c0d-400d-8788-9f9045d18a2e	3	3	2	Dry	TwentyFoot	Empty
d9db232a-c962-452e-a680-9fbaeb1a8702	2	1	3	Dry	FortyFoot	General
d9db232a-c962-452e-a680-9fbaeb1a8702	3	1	3	Dry	FortyFoot	Flammable
d9db232a-c962-452e-a680-9fbaeb1a8702	2	2	3	Dry	FortyFoot	General
d9db232a-c962-452e-a680-9fbaeb1a8702	3	2	3	Dry	FortyFoot	Flammable
d9db232a-c962-452e-a680-9fbaeb1a8702	3	3	2	Dry	TwentyFoot	Empty
12eccc62-bef4-4157-8e3a-a0f877872379	2	1	2	Refridgerated	FortyFoot	Corrosive
12eccc62-bef4-4157-8e3a-a0f877872379	3	1	3	Dry	FortyFoot	Corrosive
12eccc62-bef4-4157-8e3a-a0f877872379	2	2	2	Refridgerated	FortyFoot	Corrosive
12eccc62-bef4-4157-8e3a-a0f877872379	3	2	3	Dry	FortyFoot	Corrosive
12eccc62-bef4-4157-8e3a-a0f877872379	3	3	3	Refridgerated	TwentyFoot	Poison
29ff2c09-cd76-45c6-a77b-a0fa70e40ef4	2	1	3	Refridgerated	FortyFoot	General
29ff2c09-cd76-45c6-a77b-a0fa70e40ef4	3	1	2	Tank	TwentyFoot	Flammable
29ff2c09-cd76-45c6-a77b-a0fa70e40ef4	2	2	3	Refridgerated	FortyFoot	General
29ff2c09-cd76-45c6-a77b-a0fa70e40ef4	3	2	2	Tank	TwentyFoot	General
3ebb12a7-4017-4bca-8fca-a14b7bc6fc31	2	1	2	Tank	FortyFoot	Flammable
